time;operation;price;amount;invest;value;stopUp;stopDown;baseInvest
2022-01-13T10:30:00+01:00;SELL;82,095;0;10657.85555939587;10657.85555939587;05;1;10000
2022-01-13T10:30:00+01:00;SELL;82,095;0;10657.85555939587;10657.85555939587;05;1;10000
2022-01-13T10:45:00+01:00;SELL;82,121;0;10657.85555939587;10657.85555939587;05;1;10000
2022-01-13T10:45:00+01:00;SELL;82,121;0;10657.85555939587;10657.85555939587;05;1;10000
2022-01-13T11:00:00+01:00;BUY;82,114;129.79340379710973;0;10657.85555939587;05;1;10000
2022-01-13T11:30:00+01:00;SELL;82,038;0;10647.991260707287;10647.991260707287;05;1;10000
2022-01-13T11:45:00+01:00;BUY;82,001;129.85196839925473;0;10647.991260707287;05;1;10000
2022-01-13T12:15:00+01:00;SELL;82,084;0;10658.768974084425;10658.768974084425;05;1;10000
2022-01-13T12:30:00+01:00;BUY;82,026;129.94378580065376;0;10658.768974084425;05;1;10000
2022-01-13T13:45:00+01:00;SELL;81,619;0;10605.88185326356;10605.88185326356;05;1;10000
2022-01-13T14:00:00+01:00;BUY;81,564;130.03140911754647;0;10605.88185326356;05;1;10000
2022-01-13T14:15:00+01:00;SELL;81,588;0;10609.00260708238;10609.00260708238;05;1;10000
2022-01-13T14:30:00+01:00;BUY;81,585;130.03619056300033;0;10609.00260708238;05;1;10000
2022-01-13T14:45:00+01:00;SELL;81,801;0;10637.09042424399;10637.09042424399;05;1;10000
2022-01-13T15:00:00+01:00;SELL;81,865;0;10637.09042424399;10637.09042424399;05;1;10000
2022-01-13T15:00:00+01:00;SELL;81,865;0;10637.09042424399;10637.09042424399;05;1;10000
2022-01-13T15:15:00+01:00;SELL;82,158;0;10637.09042424399;10637.09042424399;05;1;10000
2022-01-13T15:15:00+01:00;SELL;82,158;0;10637.09042424399;10637.09042424399;05;1;10000
2022-01-13T15:30:00+01:00;BUY;82,13;129.51528581814185;0;10637.09042424399;05;1;10000
2022-01-13T15:45:00+01:00;SELL;82,141;0;10638.51509238799;10638.51509238799;05;1;10000
2022-01-13T16:00:00+01:00;BUY;81,918;129.8678567883492;0;10638.51509238799;05;1;10000
2022-01-13T17:00:00+01:00;SELL;81,501;0;10584.360196107249;10584.360196107249;05;1;10000
2022-01-13T17:15:00+01:00;SELL;81,715;0;10584.360196107249;10584.360196107249;05;1;10000
2022-01-13T17:15:00+01:00;SELL;81,715;0;10584.360196107249;10584.360196107249;05;1;10000
2022-01-13T17:30:00+01:00;SELL;82,051;0;10584.36019610725;10584.36019610725;05;1;10000
2022-01-13T17:30:00+01:00;SELL;82,051;0;10584.36019610725;10584.36019610725;05;1;10000
2022-01-13T17:45:00+01:00;SELL;82,151;0;10584.360196107253;10584.360196107253;05;1;10000
2022-01-13T17:45:00+01:00;SELL;82,151;0;10584.360196107253;10584.360196107253;05;1;10000
2022-01-13T18:00:00+01:00;BUY;82,037;129.01934732020007;0;10584.360196107255;05;1;10000
2022-01-13T18:45:00+01:00;SELL;81,754;0;10547.847720815636;10547.847720815636;05;1;10000
2022-01-13T19:00:00+01:00;SELL;81,881;0;10547.847720815635;10547.847720815635;05;1;10000
2022-01-13T19:00:00+01:00;SELL;81,881;0;10547.847720815635;10547.847720815635;05;1;10000
2022-01-13T19:15:00+01:00;BUY;81,663;129.16311819080408;0;10547.847720815633;05;1;10000
2022-01-13T19:30:00+01:00;SELL;81,884;0;10576.392769935801;10576.392769935801;05;1;10000
2022-01-13T19:45:00+01:00;SELL;81,897;0;10576.392769935803;10576.392769935803;05;1;10000
2022-01-13T19:45:00+01:00;SELL;81,897;0;10576.392769935803;10576.392769935803;05;1;10000
2022-01-13T20:00:00+01:00;BUY;81,785;129.3194689727432;0;10576.392769935803;05;1;10000
2022-01-13T21:15:00+01:00;SELL;81,092;0;10486.774377937692;10486.774377937692;05;1;10000
2022-01-14T08:15:00+01:00;SELL;81,734;0;10486.774377937692;10486.774377937692;05;1;10000
2022-01-14T08:15:00+01:00;SELL;81,734;0;10486.774377937692;10486.774377937692;05;1;10000
2022-01-14T08:30:00+01:00;BUY;81,659;128.42153807832193;0;10486.77437793769;05;1;10000
2022-01-14T08:45:00+01:00;SELL;81,738;0;10496.919679445879;10496.919679445879;05;1;10000
2022-01-14T09:00:00+01:00;SELL;81,773;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:00:00+01:00;SELL;81,773;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:15:00+01:00;SELL;81,869;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:15:00+01:00;SELL;81,869;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:30:00+01:00;SELL;82,272;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:30:00+01:00;SELL;82,272;0;10496.91967944588;10496.91967944588;05;1;10000
2022-01-14T09:45:00+01:00;BUY;82,091;127.86931185447712;0;10496.91967944588;05;1;10000
2022-01-14T10:30:00+01:00;SELL;82,182;0;10508.55578682464;10508.55578682464;05;1;10000
2022-01-14T10:45:00+01:00;BUY;82,178;127.8755358712142;0;10508.55578682464;05;1;10000
2022-01-14T11:00:00+01:00;SELL;82,343;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:15:00+01:00;SELL;82,348;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:15:00+01:00;SELL;82,348;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:30:00+01:00;SELL;82,462;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:30:00+01:00;SELL;82,462;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:45:00+01:00;SELL;82,519;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T11:45:00+01:00;SELL;82,519;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T12:00:00+01:00;SELL;82,679;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T12:00:00+01:00;SELL;82,679;0;10529.655250243391;10529.655250243391;05;1;10000
2022-01-14T12:15:00+01:00;BUY;82,553;127.55024348289453;0;10529.655250243391;05;1;10000
2022-01-14T14:15:00+01:00;SELL;81,647;0;10414.09472964789;10414.09472964789;05;1;10000
2022-01-14T14:30:00+01:00;SELL;81,875;0;10414.09472964789;10414.09472964789;05;1;10000
2022-01-14T14:30:00+01:00;SELL;81,875;0;10414.09472964789;10414.09472964789;05;1;10000
2022-01-14T14:45:00+01:00;BUY;81,718;127.43942252193996;0;10414.09472964789;05;1;10000
2022-01-14T15:00:00+01:00;SELL;82,106;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:15:00+01:00;SELL;82,177;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:15:00+01:00;SELL;82,177;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:30:00+01:00;SELL;82,396;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:30:00+01:00;SELL;82,396;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:45:00+01:00;SELL;82,504;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T15:45:00+01:00;SELL;82,504;0;10463.541225586401;10463.541225586401;05;1;10000
2022-01-14T16:00:00+01:00;BUY;82,386;127.00630235217636;0;10463.541225586401;05;1;10000
2022-01-14T16:15:00+01:00;SELL;82,495;0;10477.38491254279;10477.38491254279;05;1;10000
2022-01-14T16:30:00+01:00;BUY;82,425;127.11416333081941;0;10477.38491254279;05;1;10000
2022-01-14T17:00:00+01:00;SELL;82,499;0;10486.79136062927;10486.79136062927;05;1;10000
2022-01-14T17:15:00+01:00;SELL;82,745;0;10486.79136062927;10486.79136062927;05;1;10000
2022-01-14T17:15:00+01:00;SELL;82,745;0;10486.79136062927;10486.79136062927;05;1;10000
2022-01-14T17:30:00+01:00;BUY;82,41;127.25144230832751;0;10486.79136062927;05;1;10000
2022-01-14T18:00:00+01:00;SELL;82,602;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:15:00+01:00;SELL;82,723;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:15:00+01:00;SELL;82,723;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:30:00+01:00;SELL;83,129;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:30:00+01:00;SELL;83,129;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:45:00+01:00;SELL;83,417;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T18:45:00+01:00;SELL;83,417;0;10511.22363755247;10511.22363755247;05;1;10000
2022-01-14T19:00:00+01:00;BUY;83,202;126.33378569688794;0;10511.22363755247;05;1;10000
2022-01-14T19:15:00+01:00;SELL;83,318;0;10525.878356693309;10525.878356693309;05;1;10000
2022-01-14T19:30:00+01:00;BUY;83,291;126.37473864755268;0;10525.878356693309;05;1;10000
2022-01-14T19:45:00+01:00;SELL;83,37;0;10535.861961046467;10535.861961046467;05;1;10000
2022-01-14T20:00:00+01:00;SELL;83,388;0;10535.861961046467;10535.861961046467;05;1;10000
2022-01-14T20:00:00+01:00;SELL;83,388;0;10535.861961046467;10535.861961046467;05;1;10000
2022-01-14T20:15:00+01:00;BUY;83,318;126.45361099698104;0;10535.861961046467;05;1;10000
2022-01-14T20:30:00+01:00;SELL;83,319;0;10535.988414657464;10535.988414657464;05;1;10000
2022-01-14T20:45:00+01:00;BUY;83,258;126.5462587938392;0;10535.988414657464;05;1;10000
2022-01-14T21:00:00+01:00;SELL;83,429;0;10557.627824911211;10557.627824911211;05;1;10000
2022-01-14T21:15:00+01:00;SELL;83,596;0;10557.627824911211;10557.627824911211;05;1;10000
2022-01-14T21:15:00+01:00;SELL;83,596;0;10557.627824911211;10557.627824911211;05;1;10000
2022-01-14T21:30:00+01:00;SELL;83,637;0;10557.627824911211;10557.627824911211;05;1;10000
2022-01-14T21:30:00+01:00;SELL;83,637;0;10557.627824911211;10557.627824911211;05;1;10000
2022-01-14T21:45:00+01:00;BUY;83,632;126.23909298965958;0;10557.627824911211;05;1;10000
2022-01-14T22:00:00+01:00;SELL;83,672;0;10562.677388630796;10562.677388630796;05;1;10000
2022-01-14T22:15:00+01:00;BUY;83,656;126.26323740832451;0;10562.677388630796;05;1;10000
2022-01-14T22:30:00+01:00;SELL;83,73;0;10572.020868199012;10572.020868199012;05;1;10000
2022-01-14T22:45:00+01:00;BUY;83,62;126.42933351110992;0;10572.020868199012;05;1;10000
2022-01-17T00:00:00+01:00;SELL;83,907;0;10608.3060869167;10608.3060869167;05;1;10000
2022-01-17T00:15:00+01:00;BUY;83,884;126.46399893801798;0;10608.3060869167;05;1;10000
2022-01-17T00:30:00+01:00;SELL;83,926;0;10613.617574872098;10613.617574872098;05;1;10000
2022-01-17T00:45:00+01:00;BUY;83,811;126.63752460741546;0;10613.617574872098;05;1;10000
2022-01-17T02:15:00+01:00;SELL;83,741;0;10604.752948149579;10604.752948149579;05;1;10000
2022-01-17T02:30:00+01:00;SELL;83,833;0;10604.752948149579;10604.752948149579;05;1;10000
2022-01-17T02:30:00+01:00;SELL;83,833;0;10604.752948149579;10604.752948149579;05;1;10000
2022-01-17T02:45:00+01:00;SELL;83,864;0;10604.752948149579;10604.752948149579;05;1;10000
2022-01-17T02:45:00+01:00;SELL;83,864;0;10604.752948149579;10604.752948149579;05;1;10000
2022-01-17T03:00:00+01:00;BUY;83,734;126.64811125886234;0;10604.752948149579;05;1;10000
2022-01-17T03:45:00+01:00;SELL;83,542;0;10580.436510787878;10580.436510787878;05;1;10000
2022-01-17T04:00:00+01:00;BUY;83,434;126.81204917405229;0;10580.436510787878;05;1;10000
2022-01-17T04:15:00+01:00;SELL;83,508;0;10589.820602426758;10589.820602426758;05;1;10000
2022-01-17T04:30:00+01:00;SELL;83,525;0;10589.820602426758;10589.820602426758;05;1;10000
2022-01-17T04:30:00+01:00;SELL;83,525;0;10589.820602426758;10589.820602426758;05;1;10000
2022-01-17T04:45:00+01:00;SELL;83,537;0;10589.820602426758;10589.820602426758;05;1;10000
2022-01-17T04:45:00+01:00;SELL;83,537;0;10589.820602426758;10589.820602426758;05;1;10000
2022-01-17T05:00:00+01:00;BUY;83,461;126.88346176569605;0;10589.820602426758;05;1;10000
2022-01-17T05:45:00+01:00;SELL;83,434;0;10586.394748959085;10586.394748959085;05;1;10000
2022-01-17T06:00:00+01:00;SELL;83,532;0;10586.394748959085;10586.394748959085;05;1;10000
2022-01-17T06:00:00+01:00;SELL;83,532;0;10586.394748959085;10586.394748959085;05;1;10000
2022-01-17T06:15:00+01:00;SELL;83,538;0;10586.394748959085;10586.394748959085;05;1;10000
2022-01-17T06:15:00+01:00;SELL;83,538;0;10586.394748959085;10586.394748959085;05;1;10000
2022-01-17T06:30:00+01:00;BUY;83,435;126.88194101946526;0;10586.394748959085;05;1;10000
2022-01-17T06:45:00+01:00;SELL;83,528;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:00:00+01:00;SELL;83,619;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:00:00+01:00;SELL;83,619;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:15:00+01:00;SELL;83,656;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:15:00+01:00;SELL;83,656;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:30:00+01:00;SELL;83,716;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:30:00+01:00;SELL;83,716;0;10598.194769473896;10598.194769473896;05;1;10000
2022-01-17T07:45:00+01:00;BUY;83,658;126.68477335668908;0;10598.194769473896;05;1;10000
2022-01-17T08:00:00+01:00;SELL;83,751;0;10609.976453396068;10609.976453396068;05;1;10000
2022-01-17T08:15:00+01:00;SELL;83,825;0;10609.976453396068;10609.976453396068;05;1;10000
2022-01-17T08:15:00+01:00;SELL;83,825;0;10609.976453396068;10609.976453396068;05;1;10000
2022-01-17T08:30:00+01:00;BUY;83,825;126.57293711179322;0;10609.976453396068;05;1;10000
2022-01-17T09:30:00+01:00;SELL;83,579;0;10578.839510866565;10578.839510866565;05;1;10000
2022-01-17T09:45:00+01:00;BUY;83,529;126.64870297581157;0;10578.839510866565;05;1;10000
2022-01-17T10:15:00+01:00;SELL;83,33;0;10553.636418974378;10553.636418974378;05;1;10000
2022-01-17T10:30:00+01:00;SELL;83,453;0;10553.636418974378;10553.636418974378;05;1;10000
2022-01-17T10:30:00+01:00;SELL;83,453;0;10553.636418974378;10553.636418974378;05;1;10000
2022-01-17T10:45:00+01:00;SELL;83,46;0;10553.636418974378;10553.636418974378;05;1;10000
2022-01-17T10:45:00+01:00;SELL;83,46;0;10553.636418974378;10553.636418974378;05;1;10000
2022-01-17T11:00:00+01:00;BUY;83,142;126.93507997130666;0;10553.636418974378;05;1;10000
2022-01-17T11:15:00+01:00;SELL;83,299;0;10573.565226529874;10573.565226529874;05;1;10000
2022-01-17T11:30:00+01:00;BUY;83,246;127.01589537671329;0;10573.565226529874;05;1;10000
2022-01-17T12:15:00+01:00;SELL;83,241;0;10572.93014705299;10572.93014705299;05;1;10000
2022-01-17T12:30:00+01:00;SELL;83,275;0;10572.93014705299;10572.93014705299;05;1;10000
2022-01-17T12:30:00+01:00;SELL;83,275;0;10572.93014705299;10572.93014705299;05;1;10000
2022-01-17T12:45:00+01:00;BUY;83,218;127.05100034911905;0;10572.93014705299;05;1;10000
